time,a,e,i,RAAN,argp,nu
1.0833333333333333,7036.732442679718,0.018894044705203457,0.890117918517108,2.0908032782661645,0.8828290081798104,4.1257472243147895
1.1,7037.2879801491,0.018852709860362023,0.890117918517108,2.0907493642402377,0.879260633271834,4.192295554082344
1.1166666666666667,7037.844205992391,0.018816026518074177,0.890117918517108,2.0906954652763967,0.8755458416685425,4.259123890652695
1.1333333333333333,7038.401141443077,0.01878417695996712,0.890117918517108,2.090641581368435,0.8717014744289039,4.326220281939412
1.15,7038.958805345107,0.018757322252452784,0.890117918517108,2.090587712510091,0.8677453596631398,4.393571258219327
1.1666666666666667,7039.517214047869,0.018735600927621228,0.890117918517108,2.090533858695062,0.8636962088637239,4.461161910366013
1.1833333333333333,7040.076381307437,0.018719127788276852,0.890117918517108,2.090480019917015,0.859573499859637,4.528975982609503
1.2,7040.636318194962,0.01870799285637266,0.890117918517108,2.090426196169598,0.8553973476002211,4.596995978832382
1.2166666666666666,7041.197033013053,0.018702260482690938,0.890117918517108,2.090372387446453,0.8511883643063861,4.665203281095723
1.2333333333333334,7041.758531221081,0.018701968633717567,0.890117918517108,2.0903185937412276,0.8469675108286543,4.733578278799248
1.25,7042.320815370325,0.01870712836929949,0.890117918517108,2.0902648150475867,0.8427559413105905,4.802100506631131
1.2666666666666666,7042.8838850499005,0.01871772352191851,0.890117918517108,2.090211051359223,0.838574843461018,4.8707487892649155
1.2833333333333334,7043.4477368444195,0.018733710585335215,0.890117918517108,2.0901573026698697,0.8344452768796353,4.939501390623246
1.3,7044.012364304289,0.018755018817044698,0.890117918517108,2.090103568973309,0.8303880119516068,5.008336165456415
1.3166666666666667,7044.577757929544,0.018781550555541145,0.890117918517108,2.0900498502633846,0.8264233718239601,5.077230710981255
1.3333333333333333,7045.143905168041,0.01881318174991706,0.890117918517108,2.0899961465340113,0.8225710799002485,5.146162516392208
1.35,7045.710790428787,0.018849762695930458,0.890117918517108,2.089942457779182,0.8188501151433858,5.215109108187581
1.3666666666666667,7046.278395111071,0.01889111896946027,0.890117918517108,2.08988878399298,0.8152785772665442,5.284048189443326
1.3833333333333333,7046.846697649992,0.01893705254532682,0.890117918517108,2.0898351251695853,0.8118735636279671,5.352957771404416
1.4,7047.415673578806,0.01898734308685708,0.890117918517108,2.0897814813032825,0.8086510593390739,5.421816296038611
1.4166666666666667,7047.985295608424,0.01904174938938311,0.890117918517108,2.0897278523884695,0.8056258417592956,5.490602748496297
1.4333333333333333,7048.5555337242195,0.019100010959117304,0.890117918517108,2.0896742384196636,0.8028114001992592,5.5592967587298014
1.45,7049.126355300096,0.019161849707571982,0.890117918517108,2.0896206393915064,0.8002198712996332,5.627878691833396
1.4666666666666666,7049.697725229662,0.019226971740885918,0.890117918517108,2.089567055298772,0.7978619902086826,5.696329726959063
1.4833333333333334,7050.26960607409,0.0192950692230733,0.890117918517108,2.0895134861363696,0.7957470573584092,5.764631924932927
1.5,7050.841958226101,0.0193658222922926,0.890117918517108,2.0894599318993494,0.7938829203462222,5.832768284934751
1.5166666666666666,7051.414740089278,0.0194389010097036,0.890117918517108,2.089406392582907,0.7922759701733759,5.900722790802245
1.5333333333333334,7051.98790827174,0.019513967321292215,0.890117918517108,2.0893528681823863,0.7909311508776143,5.968480447679572
1.55,7052.561417793009,0.019590677014140256,0.890117918517108,2.0892993586932818,0.7898519814280439,6.036027309844192
1.5666666666666667,7053.135222302733,0.019668681649945483,0.890117918517108,2.0892458641112426,0.789040588625616,6.103350500618885
1.5833333333333333,7053.709274309736,0.019747630460099603,0.890117918517108,2.0891923844320734,0.7884977496713353,6.170438225309163
1.6,7054.28352541976,0.01982717218825598,0.890117918517108,2.0891389196517376,0.788222943023556,6.2372797781043205
1.6166666666666667,7054.857926580103,0.019906956868014962,0.890117918517108,2.0890854697663546,0.7882144061615098,6.303865543848197
1.6333333333333333,7055.432428329275,0.019986637525079856,0.890117918517108,2.0890320347722047,0.7884691988997962,6.370186995529061
1.65,7056.006981049718,0.02006587179495285,0.890117918517108,2.088978614665727,0.7889832709528033,6.436236688262705
1.6666666666666667,7056.581535221574,0.02014432344891601,0.890117918517108,2.0889252094435213,0.7897515325236635,6.502008250454783
1.6833333333333333,7057.156041675505,0.020221663822652943,0.890117918517108,2.088871819102344,0.7907679267842319,6.567496372733133
1.7,7057.730451842548,0.020297573143391617,0.890117918517108,2.088818443639109,0.792025503215895,6.632696795143058
1.7166666666666666,7058.304717999063,0.020371741752873953,0.890117918517108,2.0887650830508866,0.7935164908914077,6.697606293002761
1.7333333333333334,7058.878793504876,0.020443871224772786,0.890117918517108,2.088711737334902,0.7952323708915999,6.7622226617254775
1.75,7059.4526330328545,0.020513675376375454,0.890117918517108,2.088658406488529,0.7971639471644661,6.826544700832166
1.7666666666666666,7060.026192788257,0.020580881175431984,0.890117918517108,2.088605090509293,0.7993014152452114,6.890572197305565
1.7833333333333334,7060.599430716346,0.02064522954402412,0.890117918517108,2.088551789394862,0.8016344283622102,6.95430590837413
1.8,7061.172306696933,0.02070647606215018,0.890117918517108,2.0884985031430467,0.8041521605540155,7.017747543763239
1.8166666666666667,7061.744782724681,0.02076439157444248,0.890117918517108,2.0884452317517934,0.8068433665154484,7.080899747410892
1.8333333333333333,7062.3168230742,0.020818762704042683,0.890117918517108,2.0883919752191815,0.8096964379757845,7.143766078615404
1.85,7062.888394449169,0.020869392278160283,0.890117918517108,2.088338733543416,0.8126994564887827,7.206350992562218
1.8666666666666667,7063.459466114872,0.020916099670235756,0.890117918517108,2.0882855067228236,0.8158402425827819,7.268659820164871
1.8833333333333333,7064.030010013796,0.02095872106392822,0.890117918517108,2.0882322947558447,0.8191064012794848,7.330698747149857
1.9,7064.600000864068,0.02099710964435363,0.890117918517108,2.088179097641028,0.8224853640427277,7.392474792315325
1.9166666666666667,7065.169416240734,0.02103113572211982,0.890117918517108,2.0881259153770197,0.8259644272639735,7.453995784897754
1.9333333333333333,7065.738236640018,0.021060686795745166,0.890117918517108,2.088072747962561,0.8295307874300103,7.515270340987652
1.95,7066.306445526868,0.021085667558014845,0.890117918517108,2.0880195953964757,0.833171573151003,7.576307838943762
1.9666666666666666,7066.874029366244,0.021105999851728872,0.890117918517108,2.087966457677661,0.8368738742542301,7.637118393764
1.9833333333333334,7067.4409776387165,0.021121622580135557,0.890117918517108,2.087913334805081,0.8406247681711779,7.697712830379659
2.0,7068.007282841032,0.021132491577129316,0.890117918517108,2.087860226777755,0.8444113438637266,7.75810265584648
2.0166666666666666,7068.572940472425,0.021138579442028405,0.890117918517108,2.087807133594748,0.8482207235495323,7.818300030411402
2.033333333333333,7069.137949007495,0.02113987534344278,0.890117918517108,2.08775405525516,0.8520400824978785,7.878317737436877
2.05,7069.702309856527,0.02113638479639973,0.890117918517108,2.087700991758116,0.855856667175719,7.938169152165295
2.066666666666667,7070.266027314167,0.021128129416521136,0.890117918517108,2.087647943102754,0.8596578120297567,7.99786820930421
2.0833333333333335,7070.829108497396,0.021115146654645874,0.890117918517108,2.0875949092882147,0.8634309551945576,8.057429369408801
2.1,7071.3915632737135,0.021097489514868513,0.890117918517108,2.0875418903136285,0.8671636534191541,8.116867584031468
2.1166666666666667,7071.953404180484,0.021075226258525738,0.890117918517108,2.0874888861781065,0.8708435965055792,8.176198259599929
2.1333333333333333,7072.514646336331,0.02104844009620817,0.890117918517108,2.0874358968807267,0.8744586215524265,8.235437219975037
2.15,7073.0753073454625,0.021017228869411493,0.890117918517108,2.0873829224205243,0.8779967272949364,8.294600667628128
2.1666666666666665,7073.635407195767,0.02098170472296994,0.890117918517108,2.08732996279648,0.8814460888302712,8.353705143365623
2.183333333333333,7074.194968151454,0.020941993768940508,0.890117918517108,2.0872770180075073,0.8847950730124925,8.412767484516285
2.2,7074.754014641002,0.020898235742130206,0.890117918517108,2.0872240880524435,0.8880322547961533,8.471804781484654
2.216666666666667,7075.312573141069,0.020850583646984458,0.890117918517108,2.087171172930038,0.8911464348001481,8.530834332563222
